INSERT INTO `dede_taglist` VALUES('1','1','0','8','模特诱惑');
INSERT INTO `dede_taglist` VALUES('589','455','0','3','性感摄影图');
INSERT INTO `dede_taglist` VALUES('8','456','0','8','性感');
INSERT INTO `dede_taglist` VALUES('20','457','0','6','日本');
INSERT INTO `dede_taglist` VALUES('402','457','0','4','顶级');
INSERT INTO `dede_taglist` VALUES('324','457','0','3','女优');
INSERT INTO `dede_taglist` VALUES('590','457','0','3','花木');
INSERT INTO `dede_taglist` VALUES('591','457','0','3','衣世');
INSERT INTO `dede_taglist` VALUES('8','457','0','8','性感');
INSERT INTO `dede_taglist` VALUES('34','457','0','1','美胸');
INSERT INTO `dede_taglist` VALUES('576','458','0','3','韩国风俗媚娘');
INSERT INTO `dede_taglist` VALUES('592','458','0','3','风俗媚娘写真');
INSERT INTO `dede_taglist` VALUES('8','459','0','8','性感');
INSERT INTO `dede_taglist` VALUES('21','460','0','8','美女');
INSERT INTO `dede_taglist` VALUES('593','460','0','3','小尤');
INSERT INTO `dede_taglist` VALUES('594','460','0','3','自然');
INSERT INTO `dede_taglist` VALUES('228','460','0','3','性感写真');
INSERT INTO `dede_taglist` VALUES('595','461','0','3','制服MM');
INSERT INTO `dede_taglist` VALUES('56','461','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('569','462','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('596','463','0','3','賞皮');
INSERT INTO `dede_taglist` VALUES('597','463','0','3','采勸');
INSERT INTO `dede_taglist` VALUES('342','463','0','3','りこ');
INSERT INTO `dede_taglist` VALUES('252','463','0','3','來湖');
INSERT INTO `dede_taglist` VALUES('331','463','0','3','互賠');
INSERT INTO `dede_taglist` VALUES('253','463','0','3','亟寔夕頭');
INSERT INTO `dede_taglist` VALUES('598','463','0','3','來');
INSERT INTO `dede_taglist` VALUES('138','464','0','7','爱小');
INSERT INTO `dede_taglist` VALUES('110','464','0','3','女生');
INSERT INTO `dede_taglist` VALUES('155','464','0','3','白嫩');
INSERT INTO `dede_taglist` VALUES('156','464','0','3','肌肤');
INSERT INTO `dede_taglist` VALUES('90','464','0','4','高清');
INSERT INTO `dede_taglist` VALUES('32','464','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','465','0','8','性感');
INSERT INTO `dede_taglist` VALUES('599','465','0','3','姐妹');
INSERT INTO `dede_taglist` VALUES('318','465','0','3','白色');
INSERT INTO `dede_taglist` VALUES('428','465','0','3','内衣秀');
INSERT INTO `dede_taglist` VALUES('27','466','0','6','性感美女');
INSERT INTO `dede_taglist` VALUES('86','466','0','3','红色');
INSERT INTO `dede_taglist` VALUES('291','466','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('66','467','0','1','火辣');
INSERT INTO `dede_taglist` VALUES('8','467','0','8','性感');
INSERT INTO `dede_taglist` VALUES('600','467','0','3','山中');
INSERT INTO `dede_taglist` VALUES('291','467','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('21','468','0','8','美女');
INSERT INTO `dede_taglist` VALUES('601','468','0','3','沙滩排球');
INSERT INTO `dede_taglist` VALUES('228','468','0','3','性感写真');
INSERT INTO `dede_taglist` VALUES('602','469','0','3','销魂');
INSERT INTO `dede_taglist` VALUES('6','469','0','1','少女');
INSERT INTO `dede_taglist` VALUES('320','469','0','3','性感内衣');
INSERT INTO `dede_taglist` VALUES('392','469','0','1','美图');
INSERT INTO `dede_taglist` VALUES('20','470','0','6','日本');
INSERT INTO `dede_taglist` VALUES('427','470','0','3','超萌');
INSERT INTO `dede_taglist` VALUES('6','470','0','1','少女');
INSERT INTO `dede_taglist` VALUES('291','470','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('20','471','0','6','日本');
INSERT INTO `dede_taglist` VALUES('155','471','0','3','白嫩');
INSERT INTO `dede_taglist` VALUES('246','471','0','4','少妇');
INSERT INTO `dede_taglist` VALUES('123','471','0','3','居家');
INSERT INTO `dede_taglist` VALUES('22','471','0','7','私房');
INSERT INTO `dede_taglist` VALUES('8','472','0','8','性感');
INSERT INTO `dede_taglist` VALUES('603','472','0','3','女学生');
INSERT INTO `dede_taglist` VALUES('418','472','0','3','酒店');
INSERT INTO `dede_taglist` VALUES('604','472','0','3','开房');
INSERT INTO `dede_taglist` VALUES('62','472','0','6','自拍');
INSERT INTO `dede_taglist` VALUES('605','472','0','3','自');
INSERT INTO `dede_taglist` VALUES('476','473','0','3','雪白');
INSERT INTO `dede_taglist` VALUES('156','473','0','3','肌肤');
INSERT INTO `dede_taglist` VALUES('8','473','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','473','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('32','473','0','7','写真');
INSERT INTO `dede_taglist` VALUES('286','474','0','3','比基尼');
INSERT INTO `dede_taglist` VALUES('21','474','0','8','美女');
INSERT INTO `dede_taglist` VALUES('606','474','0','3','沙滩');
INSERT INTO `dede_taglist` VALUES('8','474','0','8','性感');
INSERT INTO `dede_taglist` VALUES('607','475','0','3','小嫩');
INSERT INTO `dede_taglist` VALUES('304','475','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('587','475','0','3','写真集');
INSERT INTO `dede_taglist` VALUES('8','476','0','8','性感');
INSERT INTO `dede_taglist` VALUES('265','476','0','6','爆乳');
INSERT INTO `dede_taglist` VALUES('286','476','0','3','比基尼');
INSERT INTO `dede_taglist` VALUES('356','476','0','3','女郎');
INSERT INTO `dede_taglist` VALUES('56','476','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('579','476','0','3','诱');
INSERT INTO `dede_taglist` VALUES('8','477','0','8','性感');
INSERT INTO `dede_taglist` VALUES('324','477','0','3','女优');
INSERT INTO `dede_taglist` VALUES('108','477','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('4','477','0','3','写真照');
INSERT INTO `dede_taglist` VALUES('425','478','0','3','粉红');
INSERT INTO `dede_taglist` VALUES('304','478','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('21','478','0','8','美女');
INSERT INTO `dede_taglist` VALUES('608','478','0','3','丛林');
INSERT INTO `dede_taglist` VALUES('108','478','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('32','478','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','479','0','8','性感');
INSERT INTO `dede_taglist` VALUES('277','479','0','3','泳衣');
INSERT INTO `dede_taglist` VALUES('161','479','0','4','美女写真');
INSERT INTO `dede_taglist` VALUES('8','480','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','480','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('298','480','0','4','床上');
INSERT INTO `dede_taglist` VALUES('56','480','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('32','480','0','7','写真');
INSERT INTO `dede_taglist` VALUES('61','481','0','3','巨乳');
INSERT INTO `dede_taglist` VALUES('21','481','0','8','美女');
INSERT INTO `dede_taglist` VALUES('301','481','0','6','杉原');
INSERT INTO `dede_taglist` VALUES('305','481','0','6','杏璃');
INSERT INTO `dede_taglist` VALUES('304','481','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('56','481','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('315','482','0','7','粉嫩');
INSERT INTO `dede_taglist` VALUES('304','482','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('6','482','0','1','少女');
INSERT INTO `dede_taglist` VALUES('18','482','0','1','甜美');
INSERT INTO `dede_taglist` VALUES('32','482','0','7','写真');
INSERT INTO `dede_taglist` VALUES('265','483','0','6','爆乳');
INSERT INTO `dede_taglist` VALUES('599','483','0','3','姐妹');
INSERT INTO `dede_taglist` VALUES('304','483','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('8','483','0','8','性感');
INSERT INTO `dede_taglist` VALUES('56','483','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('21','484','0','8','美女');
INSERT INTO `dede_taglist` VALUES('93','484','0','3','双胞胎');
INSERT INTO `dede_taglist` VALUES('8','484','0','8','性感');
INSERT INTO `dede_taglist` VALUES('428','484','0','3','内衣秀');
INSERT INTO `dede_taglist` VALUES('8','485','0','8','性感');
INSERT INTO `dede_taglist` VALUES('207','485','0','3','学妹');
INSERT INTO `dede_taglist` VALUES('61','485','0','3','巨乳');
INSERT INTO `dede_taglist` VALUES('428','485','0','3','内衣秀');
INSERT INTO `dede_taglist` VALUES('86','486','0','3','红色');
INSERT INTO `dede_taglist` VALUES('304','486','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('122','486','0','3','女孩');
INSERT INTO `dede_taglist` VALUES('8','486','0','8','性感');
INSERT INTO `dede_taglist` VALUES('309','487','0','3','日系');
INSERT INTO `dede_taglist` VALUES('18','487','0','1','甜美');
INSERT INTO `dede_taglist` VALUES('52','487','0','7','可爱');
INSERT INTO `dede_taglist` VALUES('122','487','0','3','女孩');
INSERT INTO `dede_taglist` VALUES('343','487','0','3','集合');
INSERT INTO `dede_taglist` VALUES('402','488','0','4','顶级');
INSERT INTO `dede_taglist` VALUES('324','488','0','3','女优');
INSERT INTO `dede_taglist` VALUES('304','488','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('228','488','0','3','性感写真');
INSERT INTO `dede_taglist` VALUES('60','489','0','6','童颜');
INSERT INTO `dede_taglist` VALUES('61','489','0','3','巨乳');
INSERT INTO `dede_taglist` VALUES('21','489','0','8','美女');
INSERT INTO `dede_taglist` VALUES('327','489','0','3','筱崎');
INSERT INTO `dede_taglist` VALUES('291','489','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('609','489','0','3','内');
INSERT INTO `dede_taglist` VALUES('153','490','0','3','萝莉');
INSERT INTO `dede_taglist` VALUES('8','490','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','490','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('610','490','0','3','稚嫩');
INSERT INTO `dede_taglist` VALUES('56','490','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('52','491','0','7','可爱');
INSERT INTO `dede_taglist` VALUES('304','491','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('599','491','0','3','姐妹');
INSERT INTO `dede_taglist` VALUES('357','491','0','3','兔子');
INSERT INTO `dede_taglist` VALUES('8','491','0','8','性感');
INSERT INTO `dede_taglist` VALUES('56','491','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('8','492','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','492','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('611','492','0','3','彩色');
INSERT INTO `dede_taglist` VALUES('428','492','0','3','内衣秀');
INSERT INTO `dede_taglist` VALUES('57','493','0','7','清纯');
INSERT INTO `dede_taglist` VALUES('569','493','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('612','493','0','3','化身');
INSERT INTO `dede_taglist` VALUES('136','493','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('613','493','0','3','小妖精');
INSERT INTO `dede_taglist` VALUES('174','493','0','3','迷');
INSERT INTO `dede_taglist` VALUES('8','494','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','494','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('614','494','0','3','舒舒好');
INSERT INTO `dede_taglist` VALUES('5','494','0','3','丰满');
INSERT INTO `dede_taglist` VALUES('615','495','0','3','大波');
INSERT INTO `dede_taglist` VALUES('175','495','0','4','美眉');
INSERT INTO `dede_taglist` VALUES('108','495','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('304','495','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('147','495','0','8','图片');
INSERT INTO `dede_taglist` VALUES('616','496','0','3','青春');
INSERT INTO `dede_taglist` VALUES('175','496','0','4','美眉');
INSERT INTO `dede_taglist` VALUES('617','496','0','3','海边');
INSERT INTO `dede_taglist` VALUES('78','496','0','1','泳装');
INSERT INTO `dede_taglist` VALUES('8','496','0','8','性感');
INSERT INTO `dede_taglist` VALUES('136','496','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('32','496','0','7','写真');
INSERT INTO `dede_taglist` VALUES('52','497','0','7','可爱');
INSERT INTO `dede_taglist` VALUES('304','497','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('618','497','0','3','特小');
INSERT INTO `dede_taglist` VALUES('619','497','0','3','清新');
INSERT INTO `dede_taglist` VALUES('32','497','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','498','0','8','性感');
INSERT INTO `dede_taglist` VALUES('356','498','0','3','女郎');
INSERT INTO `dede_taglist` VALUES('620','498','0','3','荒木');
INSERT INTO `dede_taglist` VALUES('291','498','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('621','499','0','3','天使般');
INSERT INTO `dede_taglist` VALUES('304','499','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('67','499','0','1','美女模特');
INSERT INTO `dede_taglist` VALUES('425','499','0','3','粉红');
INSERT INTO `dede_taglist` VALUES('32','499','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','500','0','8','性感');
INSERT INTO `dede_taglist` VALUES('416','500','0','5','主流');
INSERT INTO `dede_taglist` VALUES('21','500','0','8','美女');
INSERT INTO `dede_taglist` VALUES('298','500','0','4','床上');
INSERT INTO `dede_taglist` VALUES('320','501','0','3','性感内衣');
INSERT INTO `dede_taglist` VALUES('21','501','0','8','美女');
INSERT INTO `dede_taglist` VALUES('22','501','0','7','私房');
INSERT INTO `dede_taglist` VALUES('62','501','0','6','自拍');
INSERT INTO `dede_taglist` VALUES('622','502','0','3','养眼');
INSERT INTO `dede_taglist` VALUES('569','502','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('606','502','0','3','沙滩');
INSERT INTO `dede_taglist` VALUES('412','502','0','3','美艳');
INSERT INTO `dede_taglist` VALUES('32','502','0','7','写真');
INSERT INTO `dede_taglist` VALUES('146','503','0','8','极品');
INSERT INTO `dede_taglist` VALUES('537','503','0','3','大眼');
INSERT INTO `dede_taglist` VALUES('569','503','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('32','503','0','7','写真');
INSERT INTO `dede_taglist` VALUES('20','504','0','6','日本');
INSERT INTO `dede_taglist` VALUES('304','504','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('21','504','0','8','美女');
INSERT INTO `dede_taglist` VALUES('176','504','0','3','夏日');
INSERT INTO `dede_taglist` VALUES('623','504','0','3','激情写真');
INSERT INTO `dede_taglist` VALUES('624','504','0','3','激');
INSERT INTO `dede_taglist` VALUES('20','505','0','6','日本');
INSERT INTO `dede_taglist` VALUES('569','505','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('22','505','0','7','私房');
INSERT INTO `dede_taglist` VALUES('282','505','0','6','妩媚');
INSERT INTO `dede_taglist` VALUES('32','505','0','7','写真');
INSERT INTO `dede_taglist` VALUES('51','506','0','1','韩国');
INSERT INTO `dede_taglist` VALUES('8','506','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','506','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('22','506','0','7','私房');
INSERT INTO `dede_taglist` VALUES('32','506','0','7','写真');
INSERT INTO `dede_taglist` VALUES('52','507','0','7','可爱');
INSERT INTO `dede_taglist` VALUES('625','507','0','7','气质');
INSERT INTO `dede_taglist` VALUES('125','507','0','2','台湾');
INSERT INTO `dede_taglist` VALUES('21','507','0','8','美女');
INSERT INTO `dede_taglist` VALUES('291','507','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('609','507','0','3','内');
INSERT INTO `dede_taglist` VALUES('309','508','0','3','日系');
INSERT INTO `dede_taglist` VALUES('569','508','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('177','508','0','3','生活');
INSERT INTO `dede_taglist` VALUES('90','508','0','4','高清');
INSERT INTO `dede_taglist` VALUES('32','508','0','7','写真');
INSERT INTO `dede_taglist` VALUES('61','509','0','3','巨乳');
INSERT INTO `dede_taglist` VALUES('569','509','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('103','509','0','3','湿身');
INSERT INTO `dede_taglist` VALUES('125','510','0','2','台湾');
INSERT INTO `dede_taglist` VALUES('63','510','0','5','极品美女');
INSERT INTO `dede_taglist` VALUES('291','510','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('21','511','0','8','美女');
INSERT INTO `dede_taglist` VALUES('626','511','0','3','徐嘉依');
INSERT INTO `dede_taglist` VALUES('286','511','0','3','比基尼');
INSERT INTO `dede_taglist` VALUES('570','511','0','3','泳池');
INSERT INTO `dede_taglist` VALUES('32','511','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','512','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','512','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('627','512','0','3','安藤');
INSERT INTO `dede_taglist` VALUES('32','512','0','7','写真');
INSERT INTO `dede_taglist` VALUES('304','513','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('67','513','0','1','美女模特');
INSERT INTO `dede_taglist` VALUES('394','513','0','3','私家');
INSERT INTO `dede_taglist` VALUES('570','513','0','3','泳池');
INSERT INTO `dede_taglist` VALUES('136','513','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('9','513','0','6','身材');
INSERT INTO `dede_taglist` VALUES('539','514','0','3','惊艳');
INSERT INTO `dede_taglist` VALUES('569','514','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('8','514','0','8','性感');
INSERT INTO `dede_taglist` VALUES('108','514','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('32','514','0','7','写真');
INSERT INTO `dede_taglist` VALUES('381','515','0','3','辣女');
INSERT INTO `dede_taglist` VALUES('311','515','0','3','原干');
INSERT INTO `dede_taglist` VALUES('617','515','0','3','海边');
INSERT INTO `dede_taglist` VALUES('8','515','0','8','性感');
INSERT INTO `dede_taglist` VALUES('291','515','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('609','515','0','3','内');
INSERT INTO `dede_taglist` VALUES('304','516','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('21','516','0','8','美女');
INSERT INTO `dede_taglist` VALUES('22','516','0','7','私房');
INSERT INTO `dede_taglist` VALUES('228','516','0','3','性感写真');
INSERT INTO `dede_taglist` VALUES('568','517','0','3','海南');
INSERT INTO `dede_taglist` VALUES('569','517','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('52','517','0','7','可爱');
INSERT INTO `dede_taglist` VALUES('62','517','0','6','自拍');
INSERT INTO `dede_taglist` VALUES('539','518','0','3','惊艳');
INSERT INTO `dede_taglist` VALUES('48','518','0','1','模特');
INSERT INTO `dede_taglist` VALUES('628','518','0','3','林筱诺');
INSERT INTO `dede_taglist` VALUES('291','518','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('20','519','0','6','日本');
INSERT INTO `dede_taglist` VALUES('8','519','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','519','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('22','519','0','7','私房');
INSERT INTO `dede_taglist` VALUES('20','520','0','6','日本');
INSERT INTO `dede_taglist` VALUES('304','520','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('21','520','0','8','美女');
INSERT INTO `dede_taglist` VALUES('570','520','0','3','泳池');
INSERT INTO `dede_taglist` VALUES('278','520','0','3','戏水');
INSERT INTO `dede_taglist` VALUES('32','520','0','7','写真');
INSERT INTO `dede_taglist` VALUES('51','521','0','1','韩国');
INSERT INTO `dede_taglist` VALUES('21','521','0','8','美女');
INSERT INTO `dede_taglist` VALUES('304','521','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('22','521','0','7','私房');
INSERT INTO `dede_taglist` VALUES('32','521','0','7','写真');
INSERT INTO `dede_taglist` VALUES('569','522','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('629','522','0','3','笑颜');
INSERT INTO `dede_taglist` VALUES('32','522','0','7','写真');
INSERT INTO `dede_taglist` VALUES('148','523','0','6','酥胸');
INSERT INTO `dede_taglist` VALUES('630','523','0','3','艳红');
INSERT INTO `dede_taglist` VALUES('569','523','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('102','523','0','3','浴室');
INSERT INTO `dede_taglist` VALUES('90','523','0','4','高清');
INSERT INTO `dede_taglist` VALUES('65','523','0','8','照片');
INSERT INTO `dede_taglist` VALUES('125','524','0','2','台湾');
INSERT INTO `dede_taglist` VALUES('8','524','0','8','性感');
INSERT INTO `dede_taglist` VALUES('569','524','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('617','524','0','3','海边');
INSERT INTO `dede_taglist` VALUES('136','524','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('32','524','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','525','0','8','性感');
INSERT INTO `dede_taglist` VALUES('232','525','0','4','美腿');
INSERT INTO `dede_taglist` VALUES('48','525','0','1','模特');
INSERT INTO `dede_taglist` VALUES('287','525','0','3','蕾丝');
INSERT INTO `dede_taglist` VALUES('304','525','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('136','525','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('22','525','0','7','私房');
INSERT INTO `dede_taglist` VALUES('155','526','0','3','白嫩');
INSERT INTO `dede_taglist` VALUES('569','526','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('108','526','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('543','526','0','3','姿势');
INSERT INTO `dede_taglist` VALUES('282','526','0','6','妩媚');
INSERT INTO `dede_taglist` VALUES('32','526','0','7','写真');
INSERT INTO `dede_taglist` VALUES('398','527','0','1','杭州');
INSERT INTO `dede_taglist` VALUES('315','527','0','7','粉嫩');
INSERT INTO `dede_taglist` VALUES('569','527','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('8','527','0','8','性感');
INSERT INTO `dede_taglist` VALUES('108','527','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('155','528','0','3','白嫩');
INSERT INTO `dede_taglist` VALUES('156','528','0','3','肌肤');
INSERT INTO `dede_taglist` VALUES('318','528','0','3','白色');
INSERT INTO `dede_taglist` VALUES('569','528','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('18','528','0','1','甜美');
INSERT INTO `dede_taglist` VALUES('32','528','0','7','写真');
INSERT INTO `dede_taglist` VALUES('609','528','0','3','内');
INSERT INTO `dede_taglist` VALUES('315','529','0','7','粉嫩');
INSERT INTO `dede_taglist` VALUES('21','529','0','8','美女');
INSERT INTO `dede_taglist` VALUES('214','529','0','3','家居');
INSERT INTO `dede_taglist` VALUES('304','529','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('136','529','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('32','529','0','7','写真');
INSERT INTO `dede_taglist` VALUES('72','530','0','1','绝色');
INSERT INTO `dede_taglist` VALUES('569','530','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('631','530','0','3','浅仓');
INSERT INTO `dede_taglist` VALUES('632','530','0','3','结希');
INSERT INTO `dede_taglist` VALUES('32','530','0','7','写真');
INSERT INTO `dede_taglist` VALUES('383','531','0','6','妖娆');
INSERT INTO `dede_taglist` VALUES('21','531','0','8','美女');
INSERT INTO `dede_taglist` VALUES('394','531','0','3','私家');
INSERT INTO `dede_taglist` VALUES('102','531','0','3','浴室');
INSERT INTO `dede_taglist` VALUES('304','531','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('282','531','0','6','妩媚');
INSERT INTO `dede_taglist` VALUES('32','531','0','7','写真');
INSERT INTO `dede_taglist` VALUES('633','532','0','3','足球');
INSERT INTO `dede_taglist` VALUES('67','532','0','1','美女模特');
INSERT INTO `dede_taglist` VALUES('182','532','0','3','动人');
INSERT INTO `dede_taglist` VALUES('291','532','0','3','内衣写真');
INSERT INTO `dede_taglist` VALUES('380','532','0','3','内衣写');
INSERT INTO `dede_taglist` VALUES('63','533','0','5','极品美女');
INSERT INTO `dede_taglist` VALUES('103','533','0','3','湿身');
INSERT INTO `dede_taglist` VALUES('8','533','0','8','性感');
INSERT INTO `dede_taglist` VALUES('634','533','0','3','黑色');
INSERT INTO `dede_taglist` VALUES('304','533','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('56','533','0','4','诱惑');
INSERT INTO `dede_taglist` VALUES('52','534','0','7','可爱');
INSERT INTO `dede_taglist` VALUES('635','534','0','3','女神');
INSERT INTO `dede_taglist` VALUES('636','534','0','3','叶梓萱');
INSERT INTO `dede_taglist` VALUES('304','534','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('136','534','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('32','534','0','7','写真');
INSERT INTO `dede_taglist` VALUES('609','534','0','3','内');
INSERT INTO `dede_taglist` VALUES('568','536','0','3','海南');
INSERT INTO `dede_taglist` VALUES('8','536','0','8','性感');
INSERT INTO `dede_taglist` VALUES('409','536','0','3','豹纹');
INSERT INTO `dede_taglist` VALUES('304','536','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('21','536','0','8','美女');
INSERT INTO `dede_taglist` VALUES('90','536','0','4','高清');
INSERT INTO `dede_taglist` VALUES('32','536','0','7','写真');
INSERT INTO `dede_taglist` VALUES('390','537','0','4','上海');
INSERT INTO `dede_taglist` VALUES('569','537','0','3','内衣模特');
INSERT INTO `dede_taglist` VALUES('409','537','0','3','豹纹');
INSERT INTO `dede_taglist` VALUES('8','537','0','8','性感');
INSERT INTO `dede_taglist` VALUES('108','537','0','1','诱人');
INSERT INTO `dede_taglist` VALUES('32','537','0','7','写真');
INSERT INTO `dede_taglist` VALUES('8','538','0','8','性感');
INSERT INTO `dede_taglist` VALUES('34','538','0','1','美胸');
INSERT INTO `dede_taglist` VALUES('304','538','0','1','内衣');
INSERT INTO `dede_taglist` VALUES('638','538','0','3','宝贝');
INSERT INTO `dede_taglist` VALUES('639','538','0','3','戴予桐');
INSERT INTO `dede_taglist` VALUES('640','538','0','3','妖艳');
INSERT INTO `dede_taglist` VALUES('32','538','0','7','写真');
INSERT INTO `dede_taglist` VALUES('641','539','0','2','兽兽');
INSERT INTO `dede_taglist` VALUES('642','539','0','2','翟凌');
INSERT INTO `dede_taglist` VALUES('643','539','0','2','美女车模');
INSERT INTO `dede_taglist` VALUES('644','540','0','2','明星模特');
INSERT INTO `dede_taglist` VALUES('645','541','0','2','北影');
INSERT INTO `dede_taglist` VALUES('132','541','0','2','校花');
INSERT INTO `dede_taglist` VALUES('646','541','0','2','徐嘉阳');
INSERT INTO `dede_taglist` VALUES('8','541','0','8','性感');
INSERT INTO `dede_taglist` VALUES('65','541','0','8','照片');
INSERT INTO `dede_taglist` VALUES('647','541','0','2','照');
INSERT INTO `dede_taglist` VALUES('648','542','0','2','搜狐女郎');
INSERT INTO `dede_taglist` VALUES('649','542','0','2','封面女郎');
INSERT INTO `dede_taglist` VALUES('650','543','0','2','曹曦文');
INSERT INTO `dede_taglist` VALUES('651','543','0','2','雅典');
INSERT INTO `dede_taglist` VALUES('652','543','0','2','公主');
INSERT INTO `dede_taglist` VALUES('136','543','0','7','迷人');
INSERT INTO `dede_taglist` VALUES('625','543','0','7','气质');
INSERT INTO `dede_taglist` VALUES('653','543','0','2','气');
INSERT INTO `dede_taglist` VALUES('333','544','0','2','女明星');
INSERT INTO `dede_taglist` VALUES('654','544','0','2','董璇');
INSERT INTO `dede_taglist` VALUES('90','544','0','4','高清');
INSERT INTO `dede_taglist` VALUES('32','544','0','7','写真');
INSERT INTO `dede_taglist` VALUES('655','545','0','2','模特美女');
INSERT INTO `dede_taglist` VALUES('656','545','0','2','麻辣教师');
INSERT INTO `dede_taglist` VALUES('657','546','0','2','戛纳');
INSERT INTO `dede_taglist` VALUES('658','546','0','2','开幕式');
INSERT INTO `dede_taglist` VALUES('659','546','0','2','范冰冰');
INSERT INTO `dede_taglist` VALUES('539','546','0','2','惊艳');
